target,kd_diff,kd_ratio,kd_dominance,str_diff,str_ratio,str_dominance,td_diff,td_ratio,td_dominance,sub_diff,sub_ratio,sub_dominance,striking_volume_advantage,striking_dominance,knockdown_power,submission_threat,streak_diff,win_rate_diff,exp_diff
1.0,1,10.0,1,5,1.9607843137254903,1,0,0.0,0,0,0.0,0,7.5,2,2,0.0,1,0.16666666666666663,19
1.0,0,0.9090909090909091,0,2,1.1711711711711712,1,0,0.0,0,0,0.0,0,3.0,2,0,0.0,0,-0.17419354838709677,-27
1.0,0,0.0,0,-18,0.6830122591943958,0,1,1.8181818181818181,1,-3,0.0,0,-27.0,0,0,-5.4,0,0.0,-1
1.0,0,0.0,0,3,1.0499139414802066,1,3,30.0,1,0,0.0,0,4.5,2,0,0.0,0,-0.13636363636363635,-1
1.0,0,0.0,0,8,4.761904761904762,1,1,10.0,1,1,1.8181818181818181,1,12.0,2,0,1.8,0,0.0,1
1.0,0,0.0,0,-8,0.798004987531172,0,2,20.0,1,0,0.0,0,-12.0,0,0,0.0,0,0.5,1
1.0,0,0.0,0,16,8.571428571428571,1,1,1.8181818181818181,1,0,0.0,0,24.0,2,0,0.0,2,0.16666666666666663,7
1.0,0,0.0,0,7,3.225806451612903,1,1,10.0,1,2,20.0,1,10.5,2,0,3.6,-1,0.16666666666666669,-3
1.0,0,0.0,0,16,2.052980132450331,1,-1,0.0,0,0,0.0,0,24.0,2,0,0.0,0,-0.16666666666666669,2
1.0,1,10.0,1,-7,0.6077348066298343,0,0,0.0,0,0,0.0,0,-10.5,0,2,0.0,2,0.20833333333333337,24
1.0,1,10.0,1,-31,0.514820592823713,0,1,10.0,1,1,10.0,1,-46.5,0,2,1.8,-1,-0.13636363636363635,1
1.0,0,0.0,0,5,1.2707182320441988,1,9,90.0,1,-2,0.0,0,7.5,2,0,-3.6,3,0.7,19
1.0,1,10.0,1,15,1.4790996784565915,1,-2,0.0,0,-3,0.0,0,22.5,2,2,-5.4,-2,-0.380952380952381,-2
1.0,0,0.0,0,16,1.7910447761194028,1,5,50.0,1,0,0.0,0,24.0,2,0,0.0,-1,0.1470588235294118,9
1.0,0,0.0,0,26,2.5146198830409356,1,1,1.4285714285714286,1,2,2.727272727272727,1,39.0,2,0,3.6,2,0.4,4
1.0,1,10.0,1,5,1.243781094527363,1,2,2.727272727272727,1,0,0.9090909090909091,0,7.5,2,2,0.0,1,0.33333333333333337,-1
1.0,0,0.0,0,15,1.2564543889845095,1,-2,0.0,0,1,10.0,1,22.5,2,0,1.8,0,0.0,0
1.0,0,0.0,0,0,0.9523809523809523,0,2,20.0,1,0,0.9090909090909091,0,0.0,0,0,0.0,3,0.16666666666666663,21
1.0,0,0.0,0,18,3.5211267605633805,1,7,70.0,1,-2,0.0,0,27.0,2,0,-3.6,1,-0.08333333333333331,12
1.0,1,1.8181818181818181,1,106,6.018957345971564,1,4,4.545454545454545,1,0,0.0,0,159.0,2,2,0.0,1,0.12820512820512825,10
1.0,0,0.0,0,7,2.1311475409836067,1,0,0.0,0,1,10.0,1,10.5,2,0,1.8,2,0.25,12
1.0,0,0.0,0,22,1.5902964959568733,1,3,3.6363636363636362,1,-1,0.0,0,33.0,2,0,-1.8,0,0.2196078431372549,-2
1.0,-1,0.0,0,30,2.1455938697318007,1,3,2.380952380952381,1,2,20.0,1,45.0,2,-2,3.6,2,0.3217391304347826,18
1.0,0,0.0,0,2,1.0945273631840795,1,-1,0.0,0,1,10.0,1,3.0,2,0,1.8,1,0.10606060606060608,-6
1.0,0,0.0,0,9,1.167608286252354,1,-4,0.0,0,-3,0.0,0,13.5,2,0,-5.4,-1,0.06015037593984962,5
1.0,1,10.0,1,4,2.258064516129032,1,1,10.0,1,1,10.0,1,6.0,2,2,1.8,2,-0.07142857142857145,5
1.0,0,0.0,0,28,14.285714285714285,1,6,60.0,1,2,20.0,1,42.0,2,0,3.6,0,0.0,0
1.0,1,10.0,1,12,2.676056338028169,1,-1,0.0,0,0,0.0,0,18.0,2,2,0.0,0,-0.125,0
1.0,1,10.0,1,3,1.707317073170732,1,0,0.0,0,0,0.0,0,4.5,2,2,0.0,2,0.038461538461538436,14
1.0,0,0.0,0,28,10.0,1,0,0.9090909090909091,0,0,0.0,0,42.0,2,0,0.0,-2,-0.6842105263157895,-17
1.0,0,0.0,0,8,8.181818181818182,1,0,0.0,0,1,10.0,1,12.0,2,0,1.8,1,-0.16666666666666669,3
1.0,-1,0.0,0,13,1.3385826771653542,1,3,30.0,1,-1,0.0,0,19.5,2,-2,-1.8,-1,-0.14285714285714285,-1
1.0,0,0.0,0,57,5.34351145038168,1,9,90.0,1,0,0.0,0,85.5,2,0,0.0,1,0.5384615384615384,12
1.0,0,0.0,0,21,1.7437722419928825,1,1,10.0,1,1,10.0,1,31.5,2,0,1.8,0,0.0,1
1.0,0,0.0,0,5,1.9607843137254903,1,1,10.0,1,0,0.9090909090909091,0,7.5,2,0,0.0,2,0.6666666666666666,2
1.0,0,0.0,0,17,1.6236162361623616,1,-5,0.0,0,0,0.0,0,25.5,2,0,0.0,2,-0.04545454545454547,11
1.0,0,0.0,0,49,2.3545706371191133,1,0,0.0,0,0,0.0,0,73.5,2,0,0.0,3,0.6666666666666666,4
1.0,0,0.0,0,-3,0.3921568627450981,0,2,20.0,1,2,20.0,1,-4.5,0,0,3.6,-1,-0.1547619047619047,5
1.0,0,0.0,0,5,3.333333333333333,1,0,0.0,0,1,10.0,1,7.5,2,0,1.8,0,-0.16666666666666663,14
1.0,1,10.0,1,5,1.9607843137254903,1,1,10.0,1,0,0.0,0,7.5,2,2,0.0,0,0.06666666666666665,8
1.0,0,0.0,0,-8,0.2702702702702703,0,-1,0.47619047619047616,0,2,20.0,1,-12.0,0,0,3.6,-1,-0.29959514170040485,-7
1.0,1,10.0,1,1,10.0,1,0,0.0,0,0,0.0,0,1.5,2,2,0.0,1,0.0,0
1.0,0,0.0,0,16,2.7472527472527473,1,-2,0.0,0,0,0.0,0,24.0,2,0,0.0,0,-0.03809523809523807,8
1.0,0,0.0,0,10,1.5469613259668507,1,-1,0.0,0,-1,0.6451612903225806,0,15.0,2,0,-1.8,0,-0.5,2
1.0,2,20.0,1,9,3.1707317073170733,1,0,0.0,0,0,0.0,0,13.5,2,4,0.0,0,-0.33333333333333337,8
1.0,1,10.0,1,5,1.2707182320441988,1,2,20.0,1,2,20.0,1,7.5,2,2,3.6,3,0.11904761904761907,21
1.0,0,0.0,0,7,7.2727272727272725,1,1,10.0,1,2,20.0,1,10.5,2,0,3.6,0,0.2272727272727273,3
1.0,0,0.0,0,38,2.8855721393034823,1,3,30.0,1,0,0.0,0,57.0,2,0,0.0,-1,0.1607142857142857,9
1.0,0,0.0,0,0,0.9973753280839894,0,-7,0.0,0,1,10.0,1,0.0,0,0,1.8,1,0.25,3
1.0,0,0.0,0,8,4.761904761904762,1,3,30.0,1,-2,0.48780487804878053,0,12.0,2,0,-3.6,0,-0.5,2
1.0,0,0.0,0,6,3.8095238095238093,1,1,10.0,1,-2,0.0,0,9.0,2,0,-3.6,2,0.72,24
1.0,0,0.0,0,34,3.404255319148936,1,-2,0.3225806451612903,0,3,30.0,1,51.0,2,0,5.4,-2,-0.6666666666666666,-2
1.0,0,0.0,0,28,3.1297709923664123,1,3,2.380952380952381,1,0,0.9090909090909091,0,42.0,2,0,0.0,2,0.22413793103448276,20
1.0,2,20.0,1,6,1.1401425178147269,1,-2,0.0,0,-1,0.0,0,9.0,2,4,-1.8,3,0.7142857142857143,19
1.0,0,0.0,0,0,0.9950248756218905,0,4,4.545454545454545,1,1,1.8181818181818181,1,0.0,0,0,1.8,0,0.16666666666666663,9
1.0,0,0.0,0,2,1.234567901234568,1,3,30.0,1,2,20.0,1,3.0,2,0,3.6,2,0.2857142857142857,14
1.0,0,0.0,0,3,3.6363636363636362,1,1,10.0,1,0,0.0,0,4.5,2,0,0.0,2,0.5294117647058824,17
1.0,0,0.0,0,16,6.129032258064516,1,3,30.0,1,1,10.0,1,24.0,2,0,1.8,-1,0.0071428571428571175,7
1.0,1,10.0,1,33,5.061728395061729,1,0,0.0,0,0,0.0,0,49.5,2,2,0.0,2,0.0,12
1.0,1,10.0,1,1,1.8181818181818181,1,0,0.0,0,0,0.0,0,1.5,2,2,0.0,0,0.4166666666666667,30
1.0,0,0.0,0,27,270.0,1,1,10.0,1,3,30.0,1,40.5,2,0,5.4,0,-0.5,2
1.0,1,10.0,1,12,1.6574585635359114,1,0,0.0,0,0,0.0,0,18.0,2,2,0.0,1,0.5833333333333334,10
1.0,0,0.0,0,-1,0.9090909090909092,0,4,40.0,1,3,30.0,1,-1.5,0,0,5.4,0,0.038461538461538436,-9
1.0,0,0.0,0,12,4.838709677419355,1,0,0.9090909090909091,0,1,10.0,1,18.0,2,0,1.8,0,0.015873015873015872,-5
1.0,0,0.0,0,39,4.214876033057851,1,-1,0.0,0,-2,0.0,0,58.5,2,0,-3.6,1,0.3454545454545454,6
1.0,0,0.0,0,11,10.909090909090908,1,-2,0.0,0,0,0.9090909090909091,0,16.5,2,0,0.0,1,-0.16666666666666669,3
0.0,1,10.0,1,44,21.904761904761905,1,0,0.0,0,0,0.0,0,66.0,2,2,0.0,1,0.0714285714285714,14
1.0,0,0.0,0,-2,0.8609271523178809,0,-3,0.0,0,-2,0.0,0,-3.0,0,0,-3.6,-1,-0.08333333333333331,1
1.0,0,0.0,0,0,0.9803921568627452,0,-1,0.0,0,-1,0.47619047619047616,0,0.0,0,0,-1.8,2,0.6842105263157895,18
1.0,2,20.0,1,18,2.7722772277227725,1,-1,0.0,0,0,0.0,0,27.0,2,4,0.0,3,0.5714285714285714,14
1.0,1,10.0,1,-3,0.617283950617284,0,-6,0.0,0,3,30.0,1,-4.5,0,2,5.4,-2,-0.18181818181818177,-18
1.0,0,0.0,0,-6,0.6806282722513088,0,-2,0.3225806451612903,0,3,30.0,1,-9.0,0,0,5.4,0,-0.16826923076923073,-10
1.0,0,0.0,0,11,1.773049645390071,1,4,4.545454545454545,1,-1,0.6451612903225806,0,16.5,2,0,-1.8,0,0.275,11
1.0,0,0.0,0,4,1.3861386138613863,1,-9,0.0,0,-2,0.3225806451612903,0,6.0,2,0,-3.6,1,0.375,6
1.0,2,20.0,1,33,2.057877813504823,1,0,0.0,0,0,0.0,0,49.5,2,4,0.0,1,0.15555555555555556,4
1.0,1,10.0,1,18,2.366412213740458,1,0,0.0,0,0,0.0,0,27.0,2,2,0.0,3,0.2142857142857143,7
1.0,0,0.0,0,19,3.3333333333333335,1,3,3.6363636363636362,1,3,30.0,1,28.5,2,0,5.4,2,0.5555555555555556,8
1.0,0,0.0,0,32,11.29032258064516,1,3,30.0,1,1,10.0,1,48.0,2,0,1.8,3,0.23333333333333328,30
1.0,0,0.0,0,24,22.727272727272727,1,1,10.0,1,2,20.0,1,36.0,2,0,3.6,3,0.8823529411764706,15
1.0,0,0.0,0,11,2.345679012345679,1,2,1.9047619047619047,1,3,3.6363636363636362,1,16.5,2,0,5.4,0,0.33333333333333337,-6
1.0,0,0.0,0,45,5.934065934065934,1,5,50.0,1,0,0.0,0,67.5,2,0,0.0,-1,-0.3333333333333333,-1
1.0,1,10.0,1,-6,0.49586776859504134,0,-2,0.0,0,0,0.0,0,-9.0,0,2,0.0,-1,0.09999999999999998,3
1.0,0,0.0,0,-2,0.9090909090909091,0,2,20.0,1,2,20.0,1,-3.0,0,0,3.6,3,0.5416666666666666,22
1.0,0,0.0,0,0,0.9961685823754789,0,0,0.9090909090909091,0,0,0.0,0,0.0,0,0,0.0,1,-0.022222222222222254,2
1.0,0,0.0,0,32,3.873873873873874,1,2,2.727272727272727,1,-1,0.47619047619047616,0,48.0,2,0,-1.8,1,0.12820512820512825,10
1.0,1,10.0,1,1,1.4285714285714286,1,0,0.0,0,0,0.0,0,1.5,2,2,0.0,2,0.5142857142857142,2
1.0,0,0.0,0,0,0.0,0,1,10.0,1,1,10.0,1,0.0,0,0,1.8,1,0.31884057971014496,20
1.0,1,10.0,1,6,6.363636363636363,1,0,0.0,0,0,0.0,0,9.0,2,2,0.0,3,0.7692307692307693,12
1.0,0,0.0,0,20,2.0994475138121547,1,1,10.0,1,0,0.0,0,30.0,2,0,0.0,2,0.8,14
1.0,0,0.0,0,1,10.0,1,2,20.0,1,1,10.0,1,1.5,2,0,1.8,0,0.17142857142857143,-9
1.0,0,0.0,0,28,6.470588235294118,1,0,0.0,0,0,0.0,0,42.0,2,0,0.0,1,0.7575757575757576,33
1.0,-1,0.0,0,30,2.1455938697318007,1,7,7.2727272727272725,1,2,20.0,1,45.0,2,-2,3.6,0,0.04761904761904767,2
1.0,-1,0.0,0,72,3.8645418326693224,1,-1,0.0,0,0,0.9090909090909091,0,108.0,2,-2,0.0,1,0.2833333333333333,11
1.0,0,0.0,0,2,2.727272727272727,1,1,10.0,1,1,10.0,1,3.0,2,0,1.8,2,0.11538461538461542,13
1.0,1,10.0,1,2,1.1049723756906076,1,0,0.0,0,1,10.0,1,3.0,2,2,1.8,1,0.25,3
1.0,2,20.0,1,13,3.114754098360656,1,0,0.0,0,0,0.0,0,19.5,2,4,0.0,2,0.75,7
1.0,1,10.0,1,20,200.0,1,-1,0.0,0,-1,0.0,0,30.0,2,2,-1.8,1,-0.09999999999999998,3
1.0,1,10.0,1,23,11.904761904761905,1,0,0.0,0,0,0.0,0,34.5,2,2,0.0,0,-0.05555555555555558,10
1.0,1,10.0,1,4,1.4285714285714286,1,0,0.0,0,0,0.0,0,6.0,2,2,0.0,1,0.0,0
1.0,0,0.0,0,12,4.838709677419355,1,0,0.9523809523809523,0,2,20.0,1,18.0,2,0,3.6,2,0.09999999999999998,5
1.0,-1,0.0,0,0,0.9923664122137404,0,1,10.0,1,0,0.9090909090909091,0,0.0,0,-2,0.0,3,0.75,9
1.0,0,0.0,0,11,110.0,1,1,1.8181818181818181,1,1,10.0,1,16.5,2,0,1.8,-1,0.75,-3
1.0,0,0.0,0,48,3.975155279503105,1,4,4.545454545454545,1,4,40.0,1,72.0,2,0,7.2,3,0.38888888888888884,16
1.0,0,0.0,0,-4,0.3278688524590164,0,-1,0.0,0,1,10.0,1,-6.0,0,0,1.8,-2,-0.5,-7
1.0,-2,0.0,0,-28,0.2425876010781671,0,4,40.0,1,4,40.0,1,-42.0,0,-4,7.2,-1,-0.5413533834586466,-12
1.0,-1,0.0,0,16,1.878453038674033,1,0,0.9090909090909091,0,-1,0.0,0,24.0,2,-2,-1.8,0,-0.5,2
1.0,0,0.0,0,23,230.0,1,-1,0.0,0,-2,0.0,0,34.5,2,0,-3.6,3,0.5625,14
1.0,0,0.0,0,31,1.541155866900175,1,2,20.0,1,1,10.0,1,46.5,2,0,1.8,-1,0.1428571428571429,0
1.0,0,0.0,0,12,6.666666666666666,1,1,10.0,1,0,0.0,0,18.0,2,0,0.0,0,-0.07056451612903225,15
1.0,1,10.0,1,1,1.0426540284360188,1,-1,0.0,0,0,0.0,0,1.5,2,2,0.0,1,-0.25,4
1.0,0,0.0,0,26,24.545454545454543,1,1,10.0,1,0,0.0,0,39.0,2,0,0.0,3,0.2142857142857143,21
1.0,0,0.0,0,13,12.727272727272727,1,2,20.0,1,-1,0.0,0,19.5,2,0,-1.8,2,0.16666666666666663,24
1.0,0,0.0,0,26,3.5643564356435644,1,0,0.0,0,0,0.0,0,39.0,2,0,0.0,2,0.2777777777777778,9
1.0,1,10.0,1,6,6.363636363636363,1,0,0.0,0,0,0.0,0,9.0,2,2,0.0,3,0.2857142857142857,14
1.0,0,0.0,0,5,5.454545454545454,1,0,0.0,0,-1,0.0,0,7.5,2,0,-1.8,0,-0.5,2
1.0,0,0.0,0,8,1.413612565445026,1,4,40.0,1,-1,0.0,0,12.0,2,0,-1.8,1,-0.1688311688311689,-4
1.0,0,0.0,0,-1,0.935672514619883,0,-3,0.24390243902439027,0,1,10.0,1,-1.5,0,0,1.8,0,-0.33333333333333337,4
1.0,1,10.0,1,3,2.380952380952381,1,0,0.0,0,2,20.0,1,4.5,2,2,3.6,-1,0.014705882352941124,27
1.0,0,0.0,0,15,4.634146341463415,1,-2,0.0,0,-1,0.0,0,22.5,2,0,-1.8,1,-0.8,4
1.0,1,10.0,1,15,3.098591549295775,1,0,0.0,0,0,0.0,0,22.5,2,2,0.0,2,0.4,3
1.0,1,10.0,1,7,3.225806451612903,1,1,10.0,1,0,0.0,0,10.5,2,2,0.0,-2,-0.05555555555555558,-9
1.0,2,20.0,1,6,1.5315315315315317,1,-1,0.0,0,1,10.0,1,9.0,2,4,1.8,2,0.5,4
1.0,0,0.0,0,22,4.084507042253521,1,7,70.0,1,0,0.9523809523809523,0,33.0,2,0,0.0,2,0.35,-6
1.0,0,0.0,0,10,4.193548387096774,1,0,0.0,0,-1,0.47619047619047616,0,15.0,2,0,-1.8,-1,-0.16666666666666663,5
1.0,0,0.0,0,34,4.054054054054054,1,2,20.0,1,0,0.0,0,51.0,2,0,0.0,3,-0.06666666666666665,-8
1.0,1,10.0,1,19,1.855203619909502,1,3,30.0,1,1,10.0,1,28.5,2,2,1.8,1,0.004901960784313708,5
1.0,0,0.0,0,-2,0.6557377049180328,0,1,1.8181818181818181,1,2,20.0,1,-3.0,0,0,3.6,0,-0.1255060728744939,-6
1.0,0,0.0,0,29,8.048780487804878,1,1,10.0,1,-2,0.0,0,43.5,2,0,-3.6,0,-0.5,4
1.0,0,0.0,0,3,1.9354838709677418,1,-1,0.0,0,1,10.0,1,4.5,2,0,1.8,0,-0.3333333333333333,-12
1.0,1,10.0,1,5,2.1951219512195124,1,0,0.0,0,1,10.0,1,7.5,2,2,1.8,1,-0.25,4
1.0,1,10.0,1,-9,0.09900990099009901,0,0,0.0,0,0,0.0,0,-13.5,0,2,0.0,0,-0.1333333333333333,2
1.0,0,0.0,0,47,16.129032258064516,1,2,20.0,1,-2,0.0,0,70.5,2,0,-3.6,0,-0.12121212121212122,-5
1.0,0,0.0,0,23,4.754098360655738,1,0,0.9523809523809523,0,0,0.0,0,34.5,2,0,0.0,0,0.20454545454545453,3
1.0,2,20.0,1,18,2.366412213740458,1,1,10.0,1,0,0.0,0,27.0,2,4,0.0,3,0.13636363636363635,11
1.0,1,10.0,1,5,50.0,1,0,0.0,0,0,0.0,0,7.5,2,2,0.0,0,-0.5,0
1.0,1,10.0,1,-3,0.5633802816901409,0,0,0.0,0,0,0.0,0,-4.5,0,2,0.0,0,-1.0,2
1.0,1,10.0,1,4,1.4814814814814816,1,-1,0.0,0,2,20.0,1,6.0,2,2,3.6,0,-0.125,16
1.0,0,0.0,0,-10,0.7277628032345013,0,8,8.181818181818182,1,-2,0.0,0,-15.0,0,0,-3.6,1,0.23232323232323238,-2
1.0,1,10.0,1,3,1.2213740458015268,1,-2,0.0,0,0,0.0,0,4.5,2,2,0.0,0,0.16666666666666663,9
1.0,1,10.0,1,8,2.9268292682926833,1,0,0.0,0,0,0.0,0,12.0,2,2,0.0,0,-0.5,3
1.0,0,0.0,0,19,18.18181818181818,1,0,0.0,0,-2,0.0,0,28.5,2,0,-3.6,1,0.033333333333333354,-1
1.0,0,0.0,0,1,1.4285714285714286,1,-1,0.0,0,1,10.0,1,1.5,2,0,1.8,-1,-0.016666666666666607,11
1.0,0,0.0,0,4,1.5492957746478875,1,3,30.0,1,-3,0.24390243902439027,0,6.0,2,0,-5.4,3,0.7857142857142857,13
1.0,0,0.0,0,50,3.16017316017316,1,5,50.0,1,0,0.0,0,75.0,2,0,0.0,1,0.09523809523809523,4
1.0,0,0.0,0,6,1.7283950617283952,1,6,60.0,1,-2,0.0,0,9.0,2,0,-3.6,-1,-0.1785714285714286,-1
1.0,2,20.0,1,19,4.705882352941177,1,0,0.0,0,0,0.0,0,28.5,2,4,0.0,2,0.85,17
1.0,0,0.0,0,7,2.3529411764705883,1,2,20.0,1,2,20.0,1,10.5,2,0,3.6,1,-0.16666666666666669,3
1.0,1,10.0,1,10,1.7557251908396947,1,0,0.0,0,0,0.0,0,15.0,2,2,0.0,0,0.05128205128205121,-1
1.0,0,0.0,0,7,1.2546125461254611,1,2,20.0,1,1,10.0,1,10.5,2,0,1.8,1,-0.08823529411764708,17
1.0,0,0.0,0,13,2.5925925925925926,1,-4,0.0,0,-1,0.47619047619047616,0,19.5,2,0,-1.8,-2,0.1208791208791209,7
1.0,1,10.0,1,47,12.439024390243903,1,0,0.0,0,0,0.0,0,70.5,2,2,0.0,3,0.27142857142857146,36
1.0,1,10.0,1,6,1.3664596273291925,1,0,0.0,0,0,0.0,0,9.0,2,2,0.0,1,-0.13157894736842102,-6
1.0,1,10.0,1,13,130.0,1,0,0.0,0,-2,0.3225806451612903,0,19.5,2,2,-3.6,0,0.0,2
1.0,0,0.0,0,-10,0.49751243781094523,0,1,10.0,1,0,0.0,0,-15.0,0,0,0.0,0,0.0,0
1.0,0,0.0,0,-7,0.4580152671755725,0,0,0.9090909090909091,0,4,40.0,1,-10.5,0,0,7.2,-2,-0.30000000000000004,-5
1.0,0,0.0,0,0,0.9090909090909091,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,-1,0.04166666666666663,5
1.0,0,0.0,0,18,5.365853658536586,1,1,1.4285714285714286,1,1,10.0,1,27.0,2,0,1.8,0,-0.5,2
1.0,0,0.0,0,13,4.146341463414634,1,0,0.0,0,1,10.0,1,19.5,2,0,1.8,-2,-0.18888888888888888,3
1.0,1,10.0,1,10,1.5469613259668507,1,4,40.0,1,2,20.0,1,15.0,2,2,3.6,2,0.6666666666666666,20
1.0,0,0.0,0,-2,0.0,0,-1,0.0,0,2,20.0,1,-3.0,0,0,3.6,-1,-0.038461538461538436,-13
1.0,0,0.0,0,45,41.81818181818181,1,6,60.0,1,-4,0.0,0,67.5,2,0,-7.2,-1,0.05714285714285705,10
1.0,-1,0.0,0,18,1.8099547511312215,1,0,0.9523809523809523,0,-1,0.0,0,27.0,2,-2,-1.8,-2,-0.09999999999999998,-3
1.0,0,0.0,0,36,4.945054945054945,1,6,60.0,1,-1,0.0,0,54.0,2,0,-1.8,2,0.125,6
1.0,0,0.0,0,0,0.0,0,0,0.9090909090909091,0,1,1.8181818181818181,1,0.0,0,0,1.8,0,0.4166666666666667,10
1.0,0,0.0,0,32,11.29032258064516,1,1,10.0,1,1,10.0,1,48.0,2,0,1.8,2,0.16666666666666663,3
1.0,1,10.0,1,2,1.1711711711711712,1,0,0.0,0,0,0.0,0,3.0,2,2,0.0,0,-0.5,1
1.0,-2,0.0,0,11,1.6374269005847952,1,1,10.0,1,0,0.0,0,16.5,2,-4,0.0,3,0.25,4
1.0,1,10.0,1,-7,0.8086253369272237,0,2,2.727272727272727,1,-1,0.0,0,-10.5,0,2,-1.8,-2,0.15555555555555556,2
1.0,0,0.0,0,15,1.9867549668874174,1,0,0.0,0,0,0.0,0,22.5,2,0,0.0,0,0.0,0
1.0,0,0.0,0,4,4.545454545454545,1,1,10.0,1,1,10.0,1,6.0,2,0,1.8,0,0.0,0
1.0,1,10.0,1,28,6.470588235294118,1,0,0.0,0,0,0.0,0,42.0,2,2,0.0,2,0.2142857142857143,15
1.0,0,0.0,0,72,5.46583850931677,1,6,3.8095238095238093,1,0,0.0,0,108.0,2,0,0.0,-1,-0.03296703296703296,-1
1.0,2,20.0,1,4,1.7647058823529413,1,0,0.0,0,0,0.0,0,6.0,2,4,0.0,2,0.2063492063492064,30
1.0,1,10.0,1,3,1.4084507042253522,1,0,0.0,0,0,0.0,0,4.5,2,2,0.0,1,0.09999999999999998,10
1.0,1,10.0,1,45,2.2792022792022792,1,0,0.0,0,0,0.0,0,67.5,2,2,0.0,-2,-0.0714285714285714,7
1.0,1,10.0,1,33,9.02439024390244,1,-1,0.0,0,-1,0.0,0,49.5,2,2,-1.8,3,0.6111111111111112,16
1.0,0,0.0,0,11,6.19047619047619,1,3,30.0,1,1,10.0,1,16.5,2,0,1.8,2,0.2272727272727273,12
1.0,1,10.0,1,11,110.0,1,1,10.0,1,-3,0.0,0,16.5,2,2,-5.4,1,0.0,6
1.0,0,0.0,0,8,1.8681318681318682,1,6,60.0,1,2,20.0,1,12.0,2,0,3.6,2,0.5384615384615384,13
1.0,1,10.0,1,-19,0.40498442367601245,0,1,1.8181818181818181,1,1,10.0,1,-28.5,0,2,1.8,1,-0.05555555555555558,7
1.0,0,0.0,0,24,2.0814479638009047,1,4,40.0,1,1,10.0,1,36.0,2,0,1.8,-1,-0.1208791208791209,1
1.0,0,0.0,0,1,10.0,1,1,10.0,1,1,10.0,1,1.5,2,0,1.8,0,0.0,0
1.0,1,10.0,1,8,8.181818181818182,1,0,0.0,0,0,0.0,0,12.0,2,2,0.0,0,0.3970588235294118,14
1.0,0,0.0,0,3,3.6363636363636362,1,1,10.0,1,4,40.0,1,4.5,2,0,7.2,2,0.6818181818181818,20
1.0,1,10.0,1,18,6.774193548387097,1,-2,0.0,0,3,30.0,1,27.0,2,2,5.4,3,0.23333333333333328,16
1.0,0,0.0,0,0,0.9523809523809523,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,-2,-0.75,-3
1.0,-1,0.0,0,6,1.1730205278592374,1,1,10.0,1,0,0.0,0,9.0,2,-2,0.0,0,1.0,0
1.0,0,0.0,0,25,2.3036649214659684,1,2,1.6129032258064515,1,0,0.9090909090909091,0,37.5,2,0,0.0,0,0.13970588235294112,9
1.0,0,0.0,0,4,1.2582781456953642,1,-1,0.47619047619047616,0,0,0.0,0,6.0,2,0,0.0,0,-0.36904761904761907,-17
1.0,-1,0.0,0,36,2.4896265560165975,1,-1,0.47619047619047616,0,0,0.0,0,54.0,2,-2,0.0,0,-0.5,1
1.0,0,0.0,0,16,3.6065573770491803,1,0,0.0,0,0,0.0,0,24.0,2,0,0.0,0,0.0,2
1.0,1,10.0,1,10,2.6229508196721314,1,0,0.0,0,0,0.0,0,15.0,2,2,0.0,0,0.07602339181286544,10
1.0,0,0.0,0,14,1.5767634854771784,1,-3,0.0,0,0,0.0,0,21.0,2,0,0.0,2,-0.5,7
1.0,1,10.0,1,-2,0.9278350515463917,0,-2,0.48780487804878053,0,9,90.0,1,-3.0,0,2,16.2,1,0.0,10
1.0,0,0.0,0,14,7.619047619047619,1,1,10.0,1,0,0.0,0,21.0,2,0,0.0,2,0.0,8
1.0,1,10.0,1,5,1.6901408450704227,1,0,0.0,0,-1,0.0,0,7.5,2,2,-1.8,1,0.6363636363636364,10
1.0,0,0.0,0,-1,0.0,0,0,0.0,0,2,20.0,1,-1.5,0,0,3.6,3,0.6956521739130435,21
1.0,0,0.0,0,-4,0.9070294784580498,0,3,3.6363636363636362,1,2,20.0,1,-6.0,0,0,3.6,1,0.39999999999999997,0
1.0,0,0.0,0,12,1.9834710743801653,1,5,50.0,1,0,0.0,0,18.0,2,0,0.0,1,-0.5,6
1.0,0,0.0,0,3,1.1111111111111112,1,-1,0.0,0,0,0.0,0,4.5,2,0,0.0,1,-0.06666666666666665,-4
1.0,0,0.0,0,8,8.181818181818182,1,0,0.0,0,-1,0.0,0,12.0,2,0,-1.8,0,-0.5,1
1.0,1,10.0,1,20,1.6398713826366558,1,-2,0.0,0,1,10.0,1,30.0,2,2,1.8,2,0.19444444444444442,8
1.0,0,0.0,0,62,6.115702479338843,1,3,30.0,1,1,10.0,1,93.0,2,0,1.8,0,0.2833333333333333,11
1.0,1,10.0,1,3,1.2871287128712872,1,0,0.0,0,0,0.0,0,4.5,2,2,0.0,-1,-0.023809523809523725,8
1.0,0,0.0,0,21,20.0,1,1,10.0,1,0,0.0,0,31.5,2,0,0.0,2,0.2777777777777778,18
1.0,0,0.0,0,-1,0.0,0,1,10.0,1,1,10.0,1,-1.5,0,0,1.8,-2,-0.4,-4
1.0,1,10.0,1,-2,0.7042253521126761,0,0,0.0,0,0,0.0,0,-3.0,0,2,0.0,1,0.5909090909090909,21
