fighter1,fighter2,winner,event,weight_class
1eacf73d6a0055dc,ca2efc9d7d523c43,W,abbc4fc02e0d84b3,Heavyweight
19a8cce18a1cef9e,32ba186f4b0e3267,L,abbc4fc02e0d84b3,Welterweight
e5ecaf884b6da2bc,d023ae89a2a4a41e,NC,abbc4fc02e0d84b3,Welterweight
b13da0b1a3aed3e7,523fa774700d7d3f,L,abbc4fc02e0d84b3,Middleweight
173acb3f920082b8,7ea4a9f07df33a45,NC,abbc4fc02e0d84b3,Bantamweight
bc3ec52ef70fc155,4b4753d19489297f,L,abbc4fc02e0d84b3,Light Heavyweight
5ef0088c1b19beeb,b8592b4a383696cd,W,abbc4fc02e0d84b3,Bantamweight
fef3d17e27e916e7,361d49960a196976,W,abbc4fc02e0d84b3,Featherweight
706f8e2b34e8e18b,c76ec2bc3a57666a,L,abbc4fc02e0d84b3,Lightweight
3a8176e15b9887c1,179f1948dc234f1f,L,d3b5ad3b15a64a18,Middleweight
f5431394fb284bb9,46baf0f57edfa4df,W,d3b5ad3b15a64a18,Light Heavyweight
d5f820c11a121050,6e0273f9478be71e,W,d3b5ad3b15a64a18,Welterweight
3591d0d5d382a381,d23ccf4a6c221284,L,d3b5ad3b15a64a18,Middleweight
c849740a3ff51931,8bb6f4479685bbcc,W,d3b5ad3b15a64a18,Bantamweight
6a2f7c151031653d,6bf5a7d3e081ade2,W,d3b5ad3b15a64a18,Lightweight
7aa3d6964eff4877,c96e2ae6021144a1,L,d3b5ad3b15a64a18,Bantamweight
b2e3aca4cd363477,b0f316c60f8d3b47,W,d3b5ad3b15a64a18,Flyweight
8a70ceb3edbe757b,0dba4df5f34d5ff0,L,d3b5ad3b15a64a18,Middleweight
0c9c0a43d3f3f49d,cc3147b49c7d7d92,W,d3b5ad3b15a64a18,Welterweight
2f13e4020cea5b38,57bf89d42364d39e,W,d3b5ad3b15a64a18,Bantamweight
1f454354805b6f75,48d1f690b763934c,W,e8efeb9cf33b1941,Middleweight
fcffee71cff5530e,2f732dd9210d301f,W,e8efeb9cf33b1941,Light Heavyweight
d4f364dd076bb0e2,9fa3bd637edd9aa2,W,e8efeb9cf33b1941,Middleweight
427b5953ac8e3a27,9bcf8603ceb25680,L,e8efeb9cf33b1941,Welterweight
b5b684eac99ae0a3,7be63795363029e8,W,e8efeb9cf33b1941,Featherweight
bc7230f231701d66,5755960ebd0b16f6,L,e8efeb9cf33b1941,Bantamweight
ccd1299e0345e0ce,7abe471b61725980,W,e8efeb9cf33b1941,Lightweight
032cc3922d871c7f,75e5fec9f72910ef,L,e8efeb9cf33b1941,Lightweight
05560764359161e4,7c35f869033901ae,W,e8efeb9cf33b1941,Middleweight
75e0d3cc2262b732,7a15f3694c5cbc02,L,e8efeb9cf33b1941,Lightweight
15b1b21cd743d652,afc2a7ce0c763bd5,W,e8efeb9cf33b1941,Lightweight
d897897060f10a3a,a1f6999fe57236e0,L,3da19339ee7051d5,Catch Weight
dbc17725b887860a,1bcaac2d99b90fce,W,3da19339ee7051d5,Middleweight
b71ce838b01f2cad,fa37628269132d1a,L,3da19339ee7051d5,Featherweight
492b202d2064e7a9,353de740bb6c7e75,W,3da19339ee7051d5,Heavyweight
ed209f6618c82e41,2f95a3c6d58b2aad,L,3da19339ee7051d5,Featherweight
a20d7dfaba74c067,2937cb502dda0808,L,3da19339ee7051d5,Featherweight
a8283a4f415e1eb9,970beed85bc46b63,L,3da19339ee7051d5,Middleweight
f95381efb3051d81,86061eaba822bfea,L,3da19339ee7051d5,Featherweight
c1a5d3843596df92,8bbc0cfc01bc1ba1,W,3da19339ee7051d5,Middleweight
e363b21261814830,db6d5f691aea3fd3,W,3da19339ee7051d5,Featherweight
71002dbc1743b9a7,7cf20446453f852b,D,3da19339ee7051d5,Featherweight
7d96bc577e5178b2,c47df9303d318c67,W,505934897b8b4824,Lightweight
501b07aec9b8fc2d,f34312c2ccfa0e00,W,505934897b8b4824,Lightweight
32ba186f4b0e3267,8f2939f5fd9cca1e,W,505934897b8b4824,Welterweight
d247691a6c0e9034,4f732e58ed907eff,L,505934897b8b4824,Featherweight
3974fa35c917af1d,ef7fa30364cbe7f2,L,505934897b8b4824,Featherweight
22aa91e402d0fe1f,c0eecd851dbf3146,W,505934897b8b4824,Lightweight
5b5307450405abf0,64959f90b6dd9759,W,505934897b8b4824,Welterweight
d188a3b817860ec6,10559c53de0b950e,W,505934897b8b4824,Featherweight
6c2030e0a143a94b,f8fe2053d73d7bcf,L,505934897b8b4824,Middleweight
31123249b0bbf52e,7bc475b0fc2020ab,W,505934897b8b4824,Welterweight
d0c29452d3272603,e9e1acc96536bb4f,W,505934897b8b4824,Welterweight
fbf0947399d14323,55f80a8aeffcdb33,W,505934897b8b4824,Bantamweight
8a304bfd6bf04a57,701e057d63c124d9,W,49590e0508b2c19f,Flyweight
5866fc86183a9fb8,98f6da59d765ec94,W,49590e0508b2c19f,Welterweight
f5990c11974d8e9c,d1a1314976c50bef,W,49590e0508b2c19f,Welterweight
fc9a9559a05f2704,0b64d0fed453ef7f,W,49590e0508b2c19f,Bantamweight
236a37d96d476164,4f736494fc733095,W,49590e0508b2c19f,Welterweight
fd5b6598a3b70c0a,5431dccc09118234,W,49590e0508b2c19f,Welterweight
bfc2fc38a0e20211,917e53fa0adea0d3,L,49590e0508b2c19f,Featherweight
55f80a8aeffcdb33,edad57b3dddf2168,W,49590e0508b2c19f,Bantamweight
4b47e71384a9522f,9b198c73e3d0d289,W,49590e0508b2c19f,Lightweight
b2a2da86546ddb19,0c5c66ddd1886b83,W,49590e0508b2c19f,Middleweight
76729a829623e266,7a613f78dd7ee8f8,W,49590e0508b2c19f,Lightweight
0d506315895efffc,e57fdbea1b828202,L,49590e0508b2c19f,Welterweight
8b69839f3555a67b,d81ac739417d7f53,L,96087e90d900f0ef,Welterweight
c58f51dedb310998,59279a7c978f7da0,W,96087e90d900f0ef,Lightweight
07225ba28ae309b6,b0a6124751a56bc4,L,96087e90d900f0ef,Featherweight
150ff4cc642270b9,de12bd65e2f46478,W,96087e90d900f0ef,Featherweight
879f6cae48d25baa,8b260672a21d1fd6,W,96087e90d900f0ef,Lightweight
5f99b2bafb10305f,1d1b85389a05df69,W,96087e90d900f0ef,Lightweight
08e908ed6d18d6a0,b35a159f525764eb,W,96087e90d900f0ef,Lightweight
b8aef0faf4ce9b31,ff4c3ab594c7fac3,L,96087e90d900f0ef,Lightweight
a36556bb1565e32d,c3bd649a9194e50c,W,96087e90d900f0ef,Lightweight
af62f99eb7606308,7bd94b60d7521e4a,L,96087e90d900f0ef,Bantamweight
63def5a5662a6917,1ff9589f9065a9ed,W,4985113c0928aa62,Heavyweight
0ff11cc094e887bc,8349d55cdecd393a,W,4985113c0928aa62,Heavyweight
3f7c14c7eca7195d,cbd6f1abf955e628,W,4985113c0928aa62,Heavyweight
d28dee5c705991df,85980f5da429c0a6,W,4985113c0928aa62,Heavyweight
ebc1f40e00e0c481,e6c5908910cc26e4,W,4985113c0928aa62,Heavyweight
92a9aa9c93192871,c2e3e67b5911bfb7,L,4985113c0928aa62,Featherweight
a54fc2d6fc224dc3,64a50dad704d1d49,L,4985113c0928aa62,Lightweight
5d7bdab5e03e3216,b2f88c04c4dd43ce,L,4985113c0928aa62,Middleweight
473ce3aa581251a2,84ac950d4c1722dd,W,4985113c0928aa62,Welterweight
7b143a54451263d9,6f81b6de2557739a,L,4985113c0928aa62,Lightweight
7ff97850e8c32bda,b959e8c7fd8390d2,L,4985113c0928aa62,Light Heavyweight
e0b74df14f52cd15,361d49960a196976,W,4985113c0928aa62,Featherweight
c451d67c09c55418,029eaff01e6bb8f0,W,8caca5857ce0e30b,Featherweight
2650e2f846a30f64,ee624ee2a18f2a43,W,8caca5857ce0e30b,Welterweight
1d00756835ca67c9,18968f97ad34f15c,W,8caca5857ce0e30b,Lightweight
b4eeac608fc82f88,97a8f39186f489db,W,8caca5857ce0e30b,Bantamweight
53278852bcd91e11,1fb80f46d3c105d9,W,8caca5857ce0e30b,Light Heavyweight
4d44f37107f01b9b,2be6596a9db33bf5,L,8caca5857ce0e30b,Middleweight
0c6d9ea8306c029e,aed06011bf62237b,W,8caca5857ce0e30b,Middleweight
7be63795363029e8,182f2b78582de3d8,W,8caca5857ce0e30b,Lightweight
a26198ba5093147e,4f853e98886283cf,W,8caca5857ce0e30b,Lightweight
6a2f7c151031653d,ece280745f8727b8,W,8caca5857ce0e30b,Lightweight
528c24b99fbaab79,a8ea84cbe1655f0a,L,8caca5857ce0e30b,Bantamweight
7ea4a9f07df33a45,d18dbcb0f8e2b55d,L,8caca5857ce0e30b,Bantamweight
8355922d564b152c,d1941565abf50b16,W,5898357a45a73674,Lightweight
0941df56f6ac954b,dd37fd509af89f15,L,5898357a45a73674,Welterweight
4130a743d9d22163,8ddf9c51c5fdea75,L,5898357a45a73674,Middleweight
e6c5908910cc26e4,658c3465581ae46b,L,5898357a45a73674,Heavyweight
511e82663651438d,22a92d7f62195791,L,5898357a45a73674,Lightweight
99506df1af6c8b3b,c96d9178c9ed9e62,W,5898357a45a73674,Flyweight
28f3c2258a1d8874,a01e84abefd85ec0,W,5898357a45a73674,Welterweight
b72a60a0cadff408,c268b2cfebccf652,W,5898357a45a73674,Flyweight
d1e7fc58d4225cdf,03c9994c5b8958ec,W,5898357a45a73674,Lightweight
6f242453c91a5af0,8e5bfd4e82352340,W,5898357a45a73674,Featherweight
173acb3f920082b8,e4aaaa34535e32b6,W,5898357a45a73674,Bantamweight
d23ccf4a6c221284,5b2d7906aa894274,L,5898357a45a73674,Middleweight
07f72a2a7591b409,ee779c43a8926d52,W,155bfc7ed36622df,Light Heavyweight
cbd5d3cdd862e90e,6cadfd8f1d9e7685,W,155bfc7ed36622df,Welterweight
bd58d34e39b7b12a,89a407032911e27e,L,155bfc7ed36622df,Heavyweight
d0314416a7f26527,33b2f68ef95252e0,L,155bfc7ed36622df,Bantamweight
cc84b68f862b466f,0a97691039c4bbfb,L,155bfc7ed36622df,Featherweight
cf9d24e4bd0cf2ce,7a15f3694c5cbc02,W,155bfc7ed36622df,Lightweight
3236bf606fe9fa5b,fdf18227faa596dd,W,155bfc7ed36622df,Heavyweight
31123249b0bbf52e,4a28cb716c19157a,W,155bfc7ed36622df,Welterweight
6bf5a7d3e081ade2,c21a036b4e012f1c,L,155bfc7ed36622df,Lightweight
86f582852a5b240a,83fd97284f4bb4a4,W,155bfc7ed36622df,Lightweight
e5ecaf884b6da2bc,cd12227edd3f134b,L,155bfc7ed36622df,Welterweight
81801f57bd0a7c41,4a1329cc8eb0928a,W,155bfc7ed36622df,Featherweight
3c6976f8182d9527,2924886ee9c4c527,W,21f2974fd08085e3,Light Heavyweight
579fcdfcabd23a7b,7f955f71fa2ce7ac,W,21f2974fd08085e3,Middleweight
aec185309b4843d0,30a09e43f15f1d75,L,21f2974fd08085e3,Welterweight
5f87a5c00b3d17ed,3a24769a4855040a,W,21f2974fd08085e3,Featherweight
1a7745388839e52b,322a56923b396b4d,L,21f2974fd08085e3,Welterweight
c945adc22c2bfe8f,c96e2ae6021144a1,W,21f2974fd08085e3,Bantamweight
19a8cce18a1cef9e,c9f6385af6df66d7,L,21f2974fd08085e3,Welterweight
43563a32c3f10e95,0bcfe2513cb3bc39,W,21f2974fd08085e3,Light Heavyweight
3591d0d5d382a381,0e21976afc92e4d1,W,21f2974fd08085e3,Middleweight
e25bcbcdaf6537a1,afc2a7ce0c763bd5,W,21f2974fd08085e3,Lightweight
fea8acf9bfcf09ec,98ec9f385cca47fc,W,21f2974fd08085e3,Welterweight
f59e9e49ef85b469,53f84637dfffab7a,W,21f2974fd08085e3,Featherweight
8b69839f3555a67b,31ee470ef5dc8d7f,L,b5ea750025697880,Welterweight
80eacd4da0617c57,c34e5849184b08c3,W,b5ea750025697880,Flyweight
8a304bfd6bf04a57,701e057d63c124d9,D,b5ea750025697880,Flyweight
05560764359161e4,523fa774700d7d3f,L,b5ea750025697880,Middleweight
f5431394fb284bb9,11f8860028b68fcf,W,b5ea750025697880,Light Heavyweight
4b4753d19489297f,879b8df81523d91b,W,b5ea750025697880,Light Heavyweight
d188a3b817860ec6,282fa667ff9c51ed,L,b5ea750025697880,Featherweight
8a70ceb3edbe757b,7339d340aa2889cb,L,b5ea750025697880,Middleweight
8f2939f5fd9cca1e,e57fdbea1b828202,W,b5ea750025697880,Welterweight
361d49960a196976,51b1e2fd9872005b,L,b5ea750025697880,Featherweight
ca2efc9d7d523c43,dcdd511ff757f15c,L,b5ea750025697880,Heavyweight
2676b28836a5a836,f2688492b9a525a3,L,8377c5572cb356f3,Lightweight
c0ab242c40decc55,ffc088e64fab57e9,L,8377c5572cb356f3,Light Heavyweight
eef9b891edbd4604,1eacf73d6a0055dc,W,8377c5572cb356f3,Heavyweight
fe435e440b5de0ff,b0550072e5f0afa7,L,8377c5572cb356f3,Welterweight
c80095f6092271a7,acff437707625fc7,L,8377c5572cb356f3,Middleweight
ef7fa30364cbe7f2,4304992c2acc187b,W,8377c5572cb356f3,Featherweight
cbb682f5fcc44bfc,3bad7ef643840f67,W,8377c5572cb356f3,Lightweight
3be081c29bf734d9,2b4faacc16d66898,W,8377c5572cb356f3,Lightweight
8bb6f4479685bbcc,4834ff149dc9542a,L,8377c5572cb356f3,Bantamweight
7c35f869033901ae,f1f9e48a0d150757,W,8377c5572cb356f3,Middleweight
b2e3aca4cd363477,48e093ea1f43a053,L,8377c5572cb356f3,Bantamweight
57bf89d42364d39e,c23e3d4875340d8d,L,8377c5572cb356f3,Featherweight
d81ac739417d7f53,82e7929bf6c2b689,L,0a97691039c4bbfb,Welterweight
ebc1f40e00e0c481,cbd6f1abf955e628,W,0a97691039c4bbfb,Heavyweight
bd21a1e3d41c97ee,d5f820c11a121050,L,0a97691039c4bbfb,Middleweight
d28dee5c705991df,6ef65b6a152e49d5,W,0a97691039c4bbfb,Heavyweight
c849740a3ff51931,92aafa8f4b26269b,W,0a97691039c4bbfb,Bantamweight
5755960ebd0b16f6,7bd94b60d7521e4a,W,0a97691039c4bbfb,Bantamweight
b0a6124751a56bc4,d403b1a6f278c95e,W,0a97691039c4bbfb,Featherweight
9b198c73e3d0d289,706f8e2b34e8e18b,L,0a97691039c4bbfb,Lightweight
4b47e71384a9522f,7a613f78dd7ee8f8,W,0a97691039c4bbfb,Lightweight
f9f07bb5a43535ed,f57a8a52ca401ed9,L,df2cf66d8c0123db,Welterweight
492b202d2064e7a9,3f7c14c7eca7195d,L,df2cf66d8c0123db,Heavyweight
dd37fd509af89f15,236a37d96d476164,W,df2cf66d8c0123db,Welterweight
2c99576fefe53c7c,0b64d0fed453ef7f,W,df2cf66d8c0123db,Bantamweight
06f36cf4bd97ec77,5abf827d62f98fee,W,df2cf66d8c0123db,Middleweight
029eaff01e6bb8f0,150ff4cc642270b9,W,df2cf66d8c0123db,Featherweight
bbfca6d5c27d9cd8,7aa3d6964eff4877,L,df2cf66d8c0123db,Bantamweight
31123249b0bbf52e,8c8c92a12621d7e0,W,df2cf66d8c0123db,Welterweight
d023ae89a2a4a41e,76729a829623e266,W,df2cf66d8c0123db,Welterweight
0dba4df5f34d5ff0,b7f38813485745da,W,df2cf66d8c0123db,Middleweight
4a28cb716c19157a,cc3147b49c7d7d92,L,df2cf66d8c0123db,Welterweight
ee779c43a8926d52,902ab9197b83d0db,W,c3c23c99477c041b,Light Heavyweight
48d1f690b763934c,2b93ebd9f5417ad2,W,c3c23c99477c041b,Middleweight
3a8176e15b9887c1,427b5953ac8e3a27,L,c3c23c99477c041b,Middleweight
e5c9de15bb58b1c6,6fb1ba67bef41b37,W,c3c23c99477c041b,Lightweight
353de740bb6c7e75,0577808d22dfe79c,W,c3c23c99477c041b,Heavyweight
d247691a6c0e9034,3c0437fbeda06962,W,c3c23c99477c041b,Featherweight
07225ba28ae309b6,53f84637dfffab7a,W,c3c23c99477c041b,Featherweight
511e82663651438d,75e0d3cc2262b732,W,c3c23c99477c041b,Lightweight
e6c5908910cc26e4,46baf0f57edfa4df,L,c3c23c99477c041b,Heavyweight
6c2030e0a143a94b,e4277e87a789d687,W,c3c23c99477c041b,Middleweight
d1941565abf50b16,ccd1299e0345e0ce,L,4d74641fac830182,Lightweight
d1a1314976c50bef,84ac950d4c1722dd,L,4d74641fac830182,Welterweight
bc7230f231701d66,edad57b3dddf2168,W,4d74641fac830182,Bantamweight
658c3465581ae46b,80779d7441af1b52,W,4d74641fac830182,Heavyweight
cb46dface0e28a2c,f59f1d3a2ff13edd,W,4d74641fac830182,Middleweight
032cc3922d871c7f,ece280745f8727b8,L,4d74641fac830182,Lightweight
98f6da59d765ec94,22edaf53ad59a967,W,4d74641fac830182,Welterweight
7abe471b61725980,0871254cd790c250,W,4d74641fac830182,Lightweight
361d49960a196976,de12bd65e2f46478,W,4d74641fac830182,Featherweight
e4aaaa34535e32b6,696002b59f09d73b,L,4d74641fac830182,Bantamweight
d0f3959b4a9747e6,b5b684eac99ae0a3,W,18524b46c570730b,Featherweight
0ee783aa00e468f0,365fee2da473b177,W,18524b46c570730b,Middleweight
8ddf9c51c5fdea75,5b2d7906aa894274,W,18524b46c570730b,Middleweight
4f853e98886283cf,5866fc86183a9fb8,L,18524b46c570730b,Welterweight
64a50dad704d1d49,33011768c3c4dc9a,W,18524b46c570730b,Lightweight
8a59d346dc976a10,501b07aec9b8fc2d,W,18524b46c570730b,Lightweight
270b89c00ef0c55c,acd9513399a8b09b,W,18524b46c570730b,Heavyweight
2f95a3c6d58b2aad,9f842be1a5337be6,W,18524b46c570730b,Featherweight
f5990c11974d8e9c,e9e1acc96536bb4f,L,18524b46c570730b,Welterweight
71002dbc1743b9a7,fef3d17e27e916e7,W,18524b46c570730b,Featherweight
b4ad3a06ee4d660c,513c6f1715e547a8,L,91720876db0ee468,Heavyweight
8355922d564b152c,1d00756835ca67c9,W,91720876db0ee468,Lightweight
0941df56f6ac954b,6f018c039b4d5d80,L,91720876db0ee468,Welterweight
3c6976f8182d9527,ccdd90bd1fc7dab6,L,91720876db0ee468,Light Heavyweight
893d51aaf024eddd,80dbeb1dd5b53e64,L,91720876db0ee468,Featherweight
4f732e58ed907eff,d0d7160824278840,W,91720876db0ee468,Featherweight
d1e7fc58d4225cdf,6bf5a7d3e081ade2,L,91720876db0ee468,Lightweight
9bcf8603ceb25680,0d506315895efffc,W,91720876db0ee468,Welterweight
6f81b6de2557739a,83fd97284f4bb4a4,W,91720876db0ee468,Lightweight
3a24769a4855040a,cc6f9d1e89f3449a,L,91720876db0ee468,Featherweight
07f72a2a7591b409,f7a7f7118d4b01b6,W,6d7886b094b471ac,Light Heavyweight
1ff9589f9065a9ed,ee9d73f4fee9cbdd,W,6d7886b094b471ac,Heavyweight
73e09f837f3b5ecc,2f732dd9210d301f,L,6d7886b094b471ac,Light Heavyweight
32ba186f4b0e3267,56116a79e4deed06,L,6d7886b094b471ac,Welterweight
c451d67c09c55418,0a97691039c4bbfb,L,6d7886b094b471ac,Featherweight
53278852bcd91e11,59583ff832fe9d68,L,6d7886b094b471ac,Light Heavyweight
05560764359161e4,23459ee7e373b98f,L,6d7886b094b471ac,Middleweight
8a8a84b743ae7699,c21a036b4e012f1c,L,6d7886b094b471ac,Lightweight
b4eeac608fc82f88,92aafa8f4b26269b,L,6d7886b094b471ac,Bantamweight
cf9d24e4bd0cf2ce,6fb1ba67bef41b37,W,6d7886b094b471ac,Lightweight
e57fdbea1b828202,210935fd21670f6d,L,6d7886b094b471ac,Welterweight
03c9994c5b8958ec,c76ec2bc3a57666a,L,6d7886b094b471ac,Lightweight
2b93ebd9f5417ad2,b2f88c04c4dd43ce,W,1f5f75658551f2d3,Middleweight
c2e3e67b5911bfb7,6f242453c91a5af0,W,1f5f75658551f2d3,Featherweight
99506df1af6c8b3b,c849740a3ff51931,L,1f5f75658551f2d3,Bantamweight
22a92d7f62195791,5f04e3d58d9ce982,W,1f5f75658551f2d3,Lightweight
ffc3e6daaa6da0b7,b72a60a0cadff408,L,1f5f75658551f2d3,Bantamweight
81801f57bd0a7c41,1cecc8fe6748a532,W,1f5f75658551f2d3,Featherweight
7bd94b60d7521e4a,55f80a8aeffcdb33,L,1f5f75658551f2d3,Bantamweight
173acb3f920082b8,b0f316c60f8d3b47,W,1f5f75658551f2d3,Bantamweight
d188a3b817860ec6,48e96d9cea6d4ab0,W,1f5f75658551f2d3,Featherweight
5ef0088c1b19beeb,e503aa5c252a1b4d,W,1f5f75658551f2d3,Featherweight
1ccf4e7caff270df,140745cbbcb023ac,L,0ec821423baa26bd,Light Heavyweight
a1f6999fe57236e0,d4f364dd076bb0e2,W,0ec821423baa26bd,Middleweight
78114b7199cef90c,b26d3e3746fb4024,W,0ec821423baa26bd,Bantamweight
8b69839f3555a67b,5b5307450405abf0,L,0ec821423baa26bd,Welterweight
c6a33ff198aaaeeb,b959e8c7fd8390d2,W,0ec821423baa26bd,Light Heavyweight
c0ab242c40decc55,497ba5b12a4bfc47,W,0ec821423baa26bd,Light Heavyweight
d0314416a7f26527,d18dbcb0f8e2b55d,W,0ec821423baa26bd,Bantamweight
3a8176e15b9887c1,4d44f37107f01b9b,L,0ec821423baa26bd,Middleweight
75e5fec9f72910ef,6a2f7c151031653d,W,0ec821423baa26bd,Lightweight
33b2f68ef95252e0,8cb76103cd8a1562,W,0ec821423baa26bd,Bantamweight
fd5b6598a3b70c0a,31123249b0bbf52e,L,0ec821423baa26bd,Welterweight
d1e7fc58d4225cdf,e2b8186b618b00c4,W,0ec821423baa26bd,Lightweight
63def5a5662a6917,0ff11cc094e887bc,L,1c061eb6e29eaa0a,Heavyweight
2676b28836a5a836,c47df9303d318c67,L,1c061eb6e29eaa0a,Lightweight
029eaff01e6bb8f0,8e5bfd4e82352340,W,1c061eb6e29eaa0a,Featherweight
3974fa35c917af1d,d247691a6c0e9034,L,1c061eb6e29eaa0a,Featherweight
322a56923b396b4d,83a477a7dba1ca58,W,1c061eb6e29eaa0a,Welterweight
6546af7ab545b90c,4834ff149dc9542a,L,1c061eb6e29eaa0a,Bantamweight
51b1e2fd9872005b,960d6cae8879ba2b,NC,1c061eb6e29eaa0a,Featherweight
7aa3d6964eff4877,5df17b3620145578,W,1c061eb6e29eaa0a,Bantamweight
236a37d96d476164,c7011de4765d2497,W,1c061eb6e29eaa0a,Welterweight
11f8860028b68fcf,668222c99c5c311d,W,1c061eb6e29eaa0a,Light Heavyweight
179f1948dc234f1f,d43a048a880efdff,L,e780ccc79a209985,Middleweight
2c99576fefe53c7c,c945adc22c2bfe8f,L,e780ccc79a209985,Bantamweight
31ee470ef5dc8d7f,c9f6385af6df66d7,W,e780ccc79a209985,Welterweight
4b4753d19489297f,43563a32c3f10e95,L,e780ccc79a209985,Light Heavyweight
33011768c3c4dc9a,6224e8d0a34264eb,W,e780ccc79a209985,Lightweight
1a7745388839e52b,e56daf7725a0b5ab,W,e780ccc79a209985,Welterweight
6ef65b6a152e49d5,a7d687e6ecb30981,L,e780ccc79a209985,Heavyweight
9f842be1a5337be6,f59e9e49ef85b469,W,e780ccc79a209985,Featherweight
6cadfd8f1d9e7685,8c8c92a12621d7e0,L,e780ccc79a209985,Welterweight
b2e3aca4cd363477,8bb6f4479685bbcc,W,e780ccc79a209985,Bantamweight
f57a8a52ca401ed9,73c7cfa551289285,L,8788beb528894f33,Welterweight
1eacf73d6a0055dc,ba280572acfba13f,W,8788beb528894f33,Heavyweight
3f7c14c7eca7195d,c32fb8c0f6471a4d,L,8788beb528894f33,Heavyweight
0b64d0fed453ef7f,a8ea84cbe1655f0a,W,8788beb528894f33,Bantamweight
ef7fa30364cbe7f2,3c0437fbeda06962,W,8788beb528894f33,Featherweight
1d00756835ca67c9,5f87a5c00b3d17ed,L,8788beb528894f33,Lightweight
4304992c2acc187b,20205040232ed0f3,L,8788beb528894f33,Featherweight
fa315e6c77eee106,a08d909a5be6f410,W,8788beb528894f33,Light Heavyweight
22aa91e402d0fe1f,a66395395b5f1394,W,8788beb528894f33,Lightweight
3591d0d5d382a381,6c2030e0a143a94b,L,8788beb528894f33,Middleweight
5abf827d62f98fee,e4277e87a789d687,L,8788beb528894f33,Middleweight
f2688492b9a525a3,7d96bc577e5178b2,W,7d5b12de1625984e,Lightweight
d0f3959b4a9747e6,cb139171ed1b69fe,W,7d5b12de1625984e,Featherweight
48d1f690b763934c,579fcdfcabd23a7b,W,7d5b12de1625984e,Middleweight
80dbeb1dd5b53e64,917e53fa0adea0d3,L,7d5b12de1625984e,Featherweight
3bad7ef643840f67,ccd1299e0345e0ce,L,7d5b12de1625984e,Lightweight
427b5953ac8e3a27,f8dc544e7077d014,W,7d5b12de1625984e,Middleweight
cbb682f5fcc44bfc,18968f97ad34f15c,W,7d5b12de1625984e,Lightweight
d28dee5c705991df,46baf0f57edfa4df,L,7d5b12de1625984e,Heavyweight
92a9aa9c93192871,c23e3d4875340d8d,L,7d5b12de1625984e,Featherweight
d5f820c11a121050,f59f1d3a2ff13edd,W,7d5b12de1625984e,Middleweight
5b2d7906aa894274,f1f9e48a0d150757,L,7d5b12de1625984e,Middleweight
10f3ba6cd2f44a97,8a304bfd6bf04a57,W,44f9c777fed7ca03,Bantamweight
ebc1f40e00e0c481,658c3465581ae46b,L,44f9c777fed7ca03,Heavyweight
365fee2da473b177,98f6da59d765ec94,W,44f9c777fed7ca03,Welterweight
eb29176b03dfa888,86f582852a5b240a,W,44f9c777fed7ca03,Lightweight
5f04e3d58d9ce982,15b1b21cd743d652,W,44f9c777fed7ca03,Lightweight
7b143a54451263d9,511e82663651438d,L,44f9c777fed7ca03,Lightweight
bc7230f231701d66,ecdf14f4f8643d39,W,44f9c777fed7ca03,Bantamweight
a26198ba5093147e,75e0d3cc2262b732,L,44f9c777fed7ca03,Lightweight
d1a1314976c50bef,cd12227edd3f134b,W,44f9c777fed7ca03,Welterweight
92aafa8f4b26269b,696002b59f09d73b,W,44f9c777fed7ca03,Bantamweight
07f72a2a7591b409,ffc088e64fab57e9,W,73ef22f25d0f70e2,Light Heavyweight
dd37fd509af89f15,621a6c59f88a44fe,L,73ef22f25d0f70e2,Welterweight
eef9b891edbd4604,bd58d34e39b7b12a,L,73ef22f25d0f70e2,Heavyweight
3236bf606fe9fa5b,a7d687e6ecb30981,W,73ef22f25d0f70e2,Heavyweight
8355922d564b152c,3be081c29bf734d9,W,73ef22f25d0f70e2,Lightweight
22a92d7f62195791,f2c8ebbeafd45f2b,W,73ef22f25d0f70e2,Lightweight
c80095f6092271a7,b13da0b1a3aed3e7,L,73ef22f25d0f70e2,Middleweight
d0d7160824278840,cc84b68f862b466f,W,73ef22f25d0f70e2,Featherweight
48e093ea1f43a053,5df17b3620145578,W,73ef22f25d0f70e2,Bantamweight
f5431394fb284bb9,744e098e065cfdbe,W,73ef22f25d0f70e2,Light Heavyweight
d81ac739417d7f53,fe435e440b5de0ff,L,1ffc38f67785797b,Welterweight
523fa774700d7d3f,aed06011bf62237b,W,1ffc38f67785797b,Middleweight
99bd87a300079ed9,b0a6124751a56bc4,L,1ffc38f67785797b,Featherweight
4130a743d9d22163,2be6596a9db33bf5,W,1ffc38f67785797b,Middleweight
d403b1a6f278c95e,7be63795363029e8,L,1ffc38f67785797b,Lightweight
e5c9de15bb58b1c6,e2b8186b618b00c4,W,1ffc38f67785797b,Lightweight
5431dccc09118234,d023ae89a2a4a41e,L,1ffc38f67785797b,Welterweight
fbf0947399d14323,e6147d5ab3685899,W,1ffc38f67785797b,Bantamweight
fd5b6598a3b70c0a,83a477a7dba1ca58,L,1ffc38f67785797b,Welterweight
8f2939f5fd9cca1e,c0c36a5b3d5bbdd5,W,1ffc38f67785797b,Welterweight
960d6cae8879ba2b,e26882820f9e8df5,W,1ffc38f67785797b,Featherweight
